,C1(x),C1(y),C1(z),C2(x),C2(y),C2(z),O(x),O(y),O(z),H1(x),H1(y),H1(z),H2(x),H2(y),H2(z),H3(x),H3(y),H3(z),H4(x),H4(y),H4(z),H5(x),H5(y),H5(z),H6(x),H6(y),H6(z)
129,-1.9359806046196282,-1.013345247729071,1.7516146306377103,1.6309048735212464,3.1584878719381138,-1.1544345690949904,-1.623952302245602,-2.080991039781341,1.3797151655288589,-0.5895409132807753,0.669510985651314,-1.016086207049893,0.70094296936767,-0.6622157157916971,-0.5735400933617425,0.8397686031925728,0.4941316778370406,0.728754370142807,-1.103228262682369,-1.5366919127982883,-1.9714485325413946,1.2046879814070108,-1.2549539750668837,1.476120513499416,0.8738378612730648,2.261734261449886,-0.6016742197039382
130,-1.9381188924092905,-0.329507718284432,1.4522420530709275,1.558189279615447,3.3453869036459856,-1.1794105474223595,-1.4503943588240622,-1.8163581231438828,1.2288456445022726,-0.0714317814836511,0.047101886732809524,-0.6065441628841763,0.4067993226271945,-0.46795325836088963,-0.37583219472552676,0.7049589793213249,0.2621341863590372,0.415589985533168,-1.1815981126710278,-1.6378797541648467,-2.082733951462394,1.339175934360323,-1.4227475344518057,1.5924452135204434,0.6294571210670531,2.035630691644102,-0.43323297499744645
131,-1.8306952205853058,0.30196798433492994,1.191359116430263,1.428284809905739,3.2209312791252933,-1.2080942587032786,-1.177690442734898,-1.4469647877799794,1.009512996247912,0.37736506372295164,-0.48403617091060946,-0.24261375897157625,0.08782693482580906,-0.2653282870298701,-0.1560939135347402,0.5662080565279636,0.02322747152747668,0.07915988386200297,-1.1304913656119633,-1.5925438701673333,-2.0022312646914506,1.3428724638844096,-1.4390687715229493,1.5458814756920152,0.2982322361022623,1.6935659821515328,-0.21847021461109012
132,-1.6266450976414148,0.8588227637345818,0.9694813904322896,1.232785786029093,2.801331075356199,-1.2135675877775003,-0.7886902718856726,-0.9533797402862044,0.711412920236134,0.7606373036807194,-0.9482929478660664,0.038959328816796576,-0.23429215305665194,-0.06661857878493063,0.06291632339549887,0.438573969362025,-0.19793234047272068,-0.23820371756942185,-0.9519334820275658,-1.4116620007581766,-1.742919604008819,1.2636549801320254,-1.2993610401891933,1.3417649923906065,-0.12377689308130208,1.2223325963791667,0.08450991030793256
133,-1.34703304171949,1.3323513719104707,0.7875357537007142,0.9729111161343764,2.1566731965158437,-1.172730300767612,-0.2729595961552213,-0.3248432840725572,0.32947213405743897,1.0573137673144464,-1.2916068709174409,0.263267349933096,-0.52468082955349,0.11042913353038962,0.2640382295205956,0.31801466185949306,-0.39663841895461005,-0.5279483285742227,-0.6739164231467616,-1.1366958540007202,-1.3705144286270314,1.1145878697076474,-1.0467701972311034,0.9887040231298089,-0.6481752024955625,0.6001599754127936,0.4363586509054188
134,-1.0317464927903441,1.7186653401813852,0.6399307433598835,0.6565088515204459,1.3875711635205912,-1.075695573121879,0.3599639196970855,0.4257461565800369,-0.12797342990080687,1.266305498396896,-1.5535300343654246,0.4197273067754409,-0.7895728796137174,0.26136475843154355,0.44356188861825663,0.21488686454872158,-0.5580666209160995,-0.783540316461503,-0.3487231335027472,-0.8069907644888744,-0.9242860540383122,0.9324179066276379,-0.7298903424513541,0.5494914503529003,-1.2690942028521102,-0.15560291034420828,0.8527784104589563
135,-0.7213868539962172,2.017740605569583,0.520676485643738,0.2976792707961254,0.5858637207033749,-0.9238677550362443,1.062153357422077,1.2393234675398666,-0.6269517896745814,1.4297919018613043,-1.7466946280039066,0.5284106083413566,-1.015385703784397,0.3849155020638813,0.5867863127007018,0.12805284162063998,-0.6819891738352136,-0.9721254573436972,-0.01832793530541066,-0.4747039420713451,-0.475088584864908,0.7532741931098184,-0.36947940267576307,0.08810201666428664,-1.9273949632322702,-0.9879703777426393,1.2916968521462104
136,-0.42493569264504916,2.2456813560108055,0.42114895545827397,-0.08824129242845626,-0.17365683237151097,-0.7316132334268631,1.7329149707912217,1.9970098839629205,-1.0999223227730912,1.5307865757813357,-1.855268504532643,0.5978047171432016,-1.1894511425953591,0.4759259316385893,0.6936820063362489,0.05552578002288316,-0.7629507719982119,-1.110348070975247,0.30147464299676735,-0.16157561700448736,-0.05614713069044855,0.594701271042955,-0.03738481607281381,-0.3588776652971781,-2.53795982825845,-1.7615973951239516,1.6881005472589268
137,-0.14352309925649848,2.406160209727214,0.3332041641363243,-0.4753521068360778,-0.8626167894995822,-0.5128378566961402,2.2287072499889,2.537433267277931,-1.45300091579971,1.5730870869014237,-1.8988164692768406,0.620270526206825,-1.3081593823752364,0.5361263602447969,0.7621965645639565,0.008583729316776,-0.807653836783236,-1.2083651060049443,0.59265398279642,0.11828031048378043,0.3261152656034808,0.46620941859578346,0.2633747141503864,-0.771949551537156,-2.9520024063272623,-2.3025614078683927,1.958585834798351
138,0.11599833457941598,2.4969088203468774,0.25991017426196755,-0.8427914985998383,-1.4732250261638202,-0.2879938721390862,2.4126751383832414,2.7239749769128276,-1.5990277799021488,1.5721784217965864,-1.8867386851222907,0.6116577909820068,-1.376109282105022,0.5688444640675745,0.795693737452385,-0.014402885741035133,-0.8138605276718064,-1.2528748020460918,0.8179418236810327,0.3477181905148991,0.631423803871351,0.36207134061250296,0.5136663959626366,-1.1378336728697405,-3.0615029112950523,-2.464896723890074,2.016059228092552
139,0.34972897132847397,2.5183051822169586,0.20341678145690056,-1.1765501092037007,-2.0113868493440363,-0.06566799568725572,2.2227029220452366,2.523073805338272,-1.5014339758639148,1.530093853184861,-1.8222799424258656,0.5689298029975755,-1.3920859105910381,0.5745003452063767,0.792833625489603,-0.017191479997803013,-0.784937807300356,-1.2448097706138874,0.9922867756516786,0.5233301006641221,0.8611470232207196,0.2855398056911051,0.6912279789669171,-1.4207635528611804,-2.7936917987200363,-2.216079768532099,1.8340740131874005
140,0.5298798156360318,2.4657182374133777,0.17148927898249322,-1.4656862572318365,-2.472057128081485,0.14596709390871734,1.7079550638468366,2.0271416360261125,-1.1955138948295763,1.440659685918852,-1.6969305682972782,0.4905155011448905,-1.3478383204166366,0.5526103517228842,0.7441003806195556,-0.004068182755803705,-0.7212244585898898,-1.1870695803222548,1.1267089272435704,0.6531992224993842,1.0351364506601404,0.23340062468785777,0.8271818291402604,-1.64717572122806,-2.2089136237549507,-1.6558127220329097,1.4436620852906696
