,C1(x),C1(y),C1(z),C2(x),C2(y),C2(z),O(x),O(y),O(z),H1(x),H1(y),H1(z),H2(x),H2(y),H2(z),H3(x),H3(y),H3(z),H4(x),H4(y),H4(z),H5(x),H5(y),H5(z),H6(x),H6(y),H6(z)
0,-0.3028806596209864,-0.7787570049563997,0.3721192060617806,-0.37396386169722273,0.8966142706800145,0.018762218165787926,0.14685459902328593,4.656997152327078,-1.380562791448661,-1.4975451886390743,1.0697249459445948,-1.8308553494045132,2.079991526281231,-1.1588784677141926,-1.1574977444371688,0.8449174985751734,1.9088448186650593,1.5571751766523498,-0.5305276314977873,-2.200562746722077,-1.860454263138361,1.9428165317329715,-1.319384381749997,1.730824212474303,-2.3857435177290887,-3.0822973298221905,2.4795024356661766
1,-0.8562949438087677,-0.6385130043868383,-0.37349571236740264,-0.4606557165870315,0.9705909748277152,0.4050964145341425,0.2822313437955451,4.311153264256792,-1.4328527691097153,-1.1141933594547953,0.7791694587017214,-1.2604458989790182,2.182400933866365,-1.2278333436599642,-1.1817865651390473,0.9258362605217639,2.1073840742616925,1.7057714992100115,-0.5267502760668374,-2.163813114107717,-1.7845124219519688,1.7399732241692056,-1.2168236808420543,1.4990843174674489,-2.236898008315934,-2.945937035173952,2.3410784095222534
2,-1.1252895358930395,-0.36386636055794563,-1.124338598586275,-0.4813245676901168,0.7411448143911749,0.7740954864698539,0.07835670815688081,3.6340497764662807,-1.1199778207374813,-0.6983113607193037,0.47034509760444615,-0.6335171710549303,2.067727560488263,-1.1695434762191124,-1.0814824542972754,0.9088150190198853,2.102740555250186,1.6842179404730195,-0.440634679835746,-1.94789904325959,-1.5574629701882372,1.4099929309475008,-1.0411731641446749,1.1230442940842618,-1.7710297280049543,-2.418042682688652,1.879622053063797
3,-1.0795972824558147,0.007701176348432834,-1.802413530398841,-0.46289988008588895,0.2810036310977342,1.0847244485129417,-0.3389601817109715,2.758653242465998,-0.6015917537935651,-0.3086515916730627,0.17748892682061662,-0.023442138342299305,1.7671610358595746,-1.0065105284803542,-0.8784894873272187,0.7999150485196989,1.879314342021259,1.507979210585035,-0.29629334581993944,-1.5760925369666756,-1.2094298717489138,0.9954982042690553,-0.8300919985143141,0.6827742778758288,-1.1215121566604362,-1.6698542107531393,1.2481262041796737
4,-0.7659372176437751,0.42528950472960764,-2.374776533273269,-0.44512392912210125,-0.2694628996443284,1.3467008649917083,-0.8076011810149711,1.8210829029172608,-0.05158187755770054,0.02398846703563385,-0.07083377397749327,0.5301460602053576,1.3405706383798253,-0.7694824662696107,-0.6023821632005754,0.6147449194560729,1.4921889894662805,1.1962701338493336,-0.11770212663565181,-1.113695700416814,-0.7883077377060864,0.5676547737156339,-0.614325408742155,0.20801330508065705,-0.4504252279023341,-0.8779468501011409,0.5524597305388098
5,-0.2827062602133712,0.851289918859023,-2.823466925513963,-0.4293882784290076,-0.808013038375622,1.552608805062906,-1.2021161369368631,0.9313182735493766,0.43602252910221034,0.29998155010769956,-0.2776437336631193,0.9834112545872106,0.8571262069657155,-0.48825240660416996,-0.27936605967518036,0.3649523284262191,0.9991414263967664,0.8098954597834954,0.06797821551865693,-0.6417961215156377,-0.37144544466997315,0.13648644659674616,-0.4156093912697054,-0.24099405653276296,0.15125370922318956,-0.16233778146354333,-0.06782335999183031
6,0.2711181978214681,1.2499034950981616,-3.138550551764446,-0.4253971266049221,-1.2720692201220472,1.6970689154608616,-1.4717789250546478,0.1744063780951603,0.8243609961606907,0.4850601053005646,-0.42264650454981195,1.339258360077113,0.37893255819012023,-0.1975010785412621,0.04000466245395627,0.08671762165012135,0.4491331338943978,0.40974159469556076,0.23580396041383542,-0.18725248476116302,0.024995771655055832,-0.22787085852244582,-0.24263571159042563,-0.6033164973980052,0.6424065642982726,0.4215833284020727,-0.585346167841178
7,0.815435013852122,1.5829356116552178,-3.3374715192914723,-0.4199558247010481,-1.6301105220592687,1.7821150609821765,-1.616877302306477,-0.43852314675940496,1.1079015090944917,0.6171634694770993,-0.5250560803004989,1.6127697198113446,-0.046551039268772576,0.07907668241217602,0.3525487394364014,-0.1696369760283502,-0.0658904675205527,0.03501759084395318,0.38294452723493905,0.2219508749326827,0.37641780312100753,-0.565933330223288,-0.10482321594799629,-0.911965034459891,1.0087618496618078,0.8685279584000994,-0.9784336187179222
8,1.296155200988325,1.8262151465354166,-3.439685540148316,-0.41496228457073114,-1.8530135281098197,1.827676703586038,-1.6888034323932213,-0.9523541711163503,1.275086303167473,0.7034284994111706,-0.5942510511018742,1.7890923411699549,-0.416653728933527,0.3093083671495544,0.6104804255526419,-0.4041952483859893,-0.5085084599226861,-0.29081083795778223,0.4961362785885555,0.5761293165340522,0.6645905464325171,-0.8273356574935116,-0.0003266842818770224,-1.1597968692119436,1.2644415047348325,1.1987421728735868,-1.251861040463259
9,1.6887535231735429,1.9595785233538545,-3.4627931199030293,-0.40237603641706354,-1.9460299116850819,1.8344846420430414,-1.694527828941665,-1.3689953021099852,1.3560529544124702,0.749394773142978,-0.6287987306076968,1.9027494214394487,-0.7113391610364163,0.4999595326559041,0.8157225736020878,-0.6170205772888271,-0.8949058332854471,-0.5557240505397528,0.5686263475903882,0.8639587542371577,0.9136476826255502,-1.039804672015628,0.07668029747125132,-1.3333669276293731,1.4281719443396137,1.4218351087684564,-1.43746184461473
10,1.987016387495417,1.9964112880368778,-3.4058355670640323,-0.38242468025585563,-1.914249048698679,1.8081145194488304,-1.602106198573882,-1.7039970403222735,1.3697543699123491,0.7500351778644099,-0.6256786689612798,1.9469647326131891,-0.9288085639776585,0.6488020092469163,0.9717999550430381,-0.766689531319632,-1.1921770137045724,-0.7548588385375364,0.6105148349369308,1.0774842914872829,1.0988938073171655,-1.1988700896639601,0.13979686936378044,-1.4446507847063323,1.5225249306476656,1.5722069328869361,-1.5441465364416258
11,2.1977191361500483,1.9426725414631587,-3.256482206831984,-0.3496991069655468,-1.7813311551197226,1.749654625874798,-1.4272374498628786,-1.9655015478015576,1.317692789778913,0.7081721860903706,-0.5970261644557322,1.9262836062017394,-1.0744169392170604,0.7643464569331331,1.0838474294813265,-0.8774191814297063,-1.4023320416526024,-0.9035452168934384,0.6373467730445137,1.2403102854563697,1.2319116154922543,-1.3259886577918978,0.17726138610909212,-1.5127055447273479,1.5542769850744622,1.6557225556944157,-1.5891006279074802
12,2.321664548231613,1.7987011306023144,-3.002085738521012,-0.32425471707052583,-1.5499138462205055,1.6638170858855503,-1.218867124931944,-2.1614097994316843,1.1964655908794766,0.628699145738149,-0.531727296018962,1.8336389023770483,-1.1615999546094167,0.840028137191278,1.153771042030444,-0.9598900808293558,-1.5418240266509362,-0.9998775703466104,0.6347062469828851,1.3423946093692283,1.3197256485920121,-1.4150393835691468,0.19341569796618976,-1.5254130428490384,1.5313745512119112,1.6731639597731096,-1.5784192446347651
13,2.375226529164902,1.5661289968263996,-2.6745277615346432,-0.296649594861944,-1.234065459555923,1.5457619082075187,-0.9873866869845871,-2.305084735962118,1.027172506316032,0.5049232419996551,-0.4429247153779236,1.668129090157366,-1.1937797748446373,0.880473999198678,1.186710624697486,-1.007892949539217,-1.6234482524232123,-1.0504567248050067,0.6081132332343174,1.397902856148924,1.3652584697546053,-1.455595724657964,0.19357938384777923,-1.497224280208112,1.452902274915851,1.617667015495196,-1.517281623914786
14,2.3652233852443993,1.2469411546678209,-2.2751155817457205,-0.2640510158201848,-0.8445521381938622,1.403347573732301,-0.7109715628229936,-2.382797697043559,0.8288869753391293,0.33993762118692944,-0.3236403129029024,1.425986119797857,-1.166636796696164,0.8882932034932456,1.1750523016535552,-1.020191504244269,-1.6465641406816929,-1.0604456041023569,0.5612418272123119,1.4132178258896237,1.3737727426525816,-1.4472023130270346,0.17880145498459696,-1.4200311697200338,1.3280676231450155,1.496607898080745,-1.3958397885692024
15,2.313161082244082,0.8528665329682513,-1.7476182577942094,-0.2444897191482782,-0.3972082147947566,1.2368364618132621,-0.36274538949046703,-2.3826691067793835,0.5738484510927653,0.13169073000797707,-0.1667869964726359,1.1004285138190477,-1.0872330489746014,0.8627844524465836,1.1203272769640717,-0.9959210776057341,-1.6052252116830372,-1.0319568726748483,0.4950152615214303,1.3783795397991692,1.338455353671157,-1.3988633310340177,0.14601643861555885,-1.30239688937666,1.1503308936785661,1.3021470389629737,-1.2026714644880083
16,2.2472638344303757,0.39190259617271794,-1.1533027322069318,-0.24828932355414293,0.13833612322522562,1.0360621218050852,0.047917192457984335,-2.27716432226682,0.22142981574633117,-0.12907376175305982,0.02107389113629756,0.6919666623058179,-0.9588051159503266,0.8001765067083346,1.0240512485611568,-0.9338054935269812,-1.4977037980605998,-0.9593878921883606,0.41166228707135205,1.2940236831683867,1.260967233904559,-1.2957092821056972,0.10173969891532966,-1.1219192295275753,0.8848473765670691,1.0132159824898208,-0.9253451841722377
17,2.1031018812650575,-0.136099890983649,-0.4761630885562326,-0.27903805667476417,0.7415735609171682,0.8073990148002426,0.5315070012652868,-2.04459370626416,-0.2396104158435852,-0.44148156330640387,0.23623525163707138,0.21677424180654414,-0.7696237783350299,0.6973191497329879,0.8853834539656955,-0.8371924943300393,-1.3218669648564938,-0.8345714698408451,0.29866432567289797,1.1542786396971967,1.1338647707966583,-1.1339818702744997,0.029569975422842697,-0.8816030248061401,0.5370458048112309,0.592987830203872,-0.5634104832087933
18,1.9014761001838703,-0.7040603557277822,0.21317208742349472,-0.34177326125929336,1.3967426095401978,0.5691660316826898,1.0863625339588057,-1.6649253982097127,-0.7976176894646078,-0.7864266056852646,0.4685239538385505,-0.30509824971312205,-0.508553014097995,0.5462210477454178,0.7023242440239891,-0.6998953267766956,-1.0679211551053909,-0.6461400468824878,0.16827800822952527,0.9551416703834014,0.9638975732792809,-0.9005921273265383,-0.05036368478563933,-0.5936079098767661,0.11032757465511639,0.05884085032299086,-0.09276652088230003
19,1.6069615239752724,-1.2835866175077422,0.886598522002934,-0.46904496237949544,2.1141239403609604,0.33688413539735357,1.7119196247387043,-1.1511340528939595,-1.449397027832875,-1.1440417063509707,0.6989518288028566,-0.836412689381839,-0.18667704891207273,0.3514453178013383,0.46858875974468833,-0.5123275652298742,-0.7363206239620174,-0.3930977973173204,0.005365063751470476,0.6964545053754423,0.7179033443613119,-0.5907481403625054,-0.16096122105649882,-0.2337287677621953,-0.41551095917450376,-0.5840643673103109,0.47736323351154897
20,1.181527805470464,-1.8654750070617772,1.475366687204866,-0.6490930535168805,2.9065909146458435,0.11112934001366673,2.376361327327465,-0.5623899871164756,-2.143412967818538,-1.4623553897783759,0.8929569430511095,-1.2997586581633507,0.1822882792729665,0.11506088936948003,0.19517393962139887,-0.2758283979036433,-0.3036021428136407,-0.064424201349044,-0.1890792774674274,0.3751838658772066,0.43317794643215035,-0.2045387225772325,-0.30760673747351824,0.1732181596085506,-0.9652792919655566,-1.2902383751109892,1.1018699565883683
